ID	word	pos	lemma	hyperlemma	sahidic_word	tla	CDO	crum_cs_lemmatization_match	crum_cs_pos_match	crum_no_sahidic	sahidic_in_cs	score	freq	page	marcion	lemma_error	pos_error	notes
908	ⲑⲁϣ	V	ⲑⲱϣ	ⲧⲱϣ	ⲧⲉϣ	C4707	be boundary, be fixed, be moderate	1	1	1	1	1	4	449b	(intransitive) be boundary, be fixed, be moderate (οριζειν, τασσειν) (transitive) limit, determine, appoint (οριζειν)			
909	ⲧⲁϩⲛⲟ	V	ⲧⲁϩⲛⲟ	ⲧⲁϩⲛⲟ	ⲧⲁϩⲛⲟ	C4810,C4811	hinder	1	1	1	1	1	4	460a	(S once) (transitive) hinder (κωλυειν, εγκοπτειν, παυειν) (intransitive) be hindered (συνεχεσθαι, εγκοπτεσθαι)			
910	ϣⲁⲓ	V	ϣⲁⲓ	ϣⲁ	ϣⲁ	C5676,C5679	begin; rise (of sun)	1	1	1	1	1	4	542b	(intransitive) rise of sun &c (ανατελλειν, ρηγνυναι) (transitive) B(once) | as vb S, keep festival (εορταζειν)			
911	ϣⲉⲙϣⲓ	V	ϣⲉⲙϣⲓ	ϣⲙϣⲉ	ϣⲙϣⲉ	C5909	serve, worship	1	1	1	1	1	4	567a	(intransitive) serve, worship (λειτουργειν, θεραπευειν, λατρευειν, διακονειν) (transitive) c ⲛ-, ⲙⲙⲟ= suff p c B, worshipper (θεοσεβης, ειδωλολατρης)			
912	ϣⲁⲧ	V	ϣⲱⲱⲧ	ϣⲱⲱⲧ	ϣⲉⲧ	C5956	until, so that	0	0	1	1	0.5	4	573a	until (εως ου, εως αν) so that (οπως)			
913	ϣⲧⲉⲣⲑⲱⲣ	V	ϣⲑⲟⲣⲧⲉⲣ	ϣⲧⲟⲣⲧⲣ	ϣⲧⲣⲧⲱⲣ	C6120	be disturbed, in haste, disturb	1	1	1	1	1	4	597b	(intransitive) be disturbed, troubled, in haste (ταρασσειν, θορυβεισθαι, σπουδαζειν) | qual: (θορυβεισθαι) (transitive) disturb, cause to hasten (ταρασσειν)			
914	ϧⲱⲧⲉⲃ	V	ϧⲱⲧⲉⲃ	ϩⲱⲧⲃ	ϩⲱⲧⲃ	C6925,C6924	kill; slaughter, murder	1	1	1	1	1	4	723b	(intransitive) kill (αποκτεινειν, θανατουν) (transitive) (αποκτεινειν, θανατουν, αναιρειν)			
915	ϭⲣⲟ	V	ϭⲣⲟ	ϫⲣⲟ	ϫⲣⲟ	C7332	be or become strong, firm	1	1	1	1	1	4	783a	(intransitive) be, become strong, firm, victorious (ανδριζεσθαι, ισχυειν, νικαν)			
918	ⲉⲣⲇⲓⲁⲕⲣⲓⲛⲓⲛ	V	ⲉⲣⲇⲓⲁⲕⲣⲓⲛⲓⲛ	ⲉⲣⲇⲓⲁⲕⲣⲓⲛⲓⲛ	_	C8743	to separate, distinguish	0	0	0	0	0	4	_	_			verify; taking as equivalents?
919	ⲉⲣϣⲫⲏⲣ	V	ⲉⲣϣⲫⲏⲣ	ⲣϣⲃⲏⲣ	ⲣϣⲃⲏⲣ	C5766	be friend	0	0	0	0	0	4	_	_			
920	ⲟⲛⲓ	V	ⲟⲛⲓ	ⲉⲓⲛⲉ 	ⲉⲓⲛⲉ	C928,C929	to be like	0	0	0	0	0	4	_	_			
921	ⲉⲣⲕⲗⲏⲣⲟⲛⲟⲙⲓⲛ	V	ⲉⲣⲕⲗⲏⲣⲟⲛⲟⲙⲓⲛ	ⲉⲣⲕⲗⲏⲣⲟⲛⲟⲙⲓⲛ	_	C9454,C9452		0	0	0	0	0	4	_	_			verify; taking as equivalents?
922	ⲉϩⲛⲁ	V	ⲉϩⲛⲉ	ϩⲛⲉ	ϩⲛⲉ	C6708	desire	0	0	0	0	0	4	_	_			
923	ⲉⲣϩⲉⲗⲡⲓⲥ	V	ⲉⲣⲕⲗⲏⲣⲟⲛⲟⲙⲓⲛ	ⲉⲣⲕⲗⲏⲣⲟⲛⲟⲙⲓⲛ	_	C11088	hope	0	0	0	0	0	4	_	_			verify; taking as equivalents?
925	ⲉⲣⲙⲉⲛⲉⲩⲓⲛ	V	ⲉⲣⲙⲉⲛⲉⲩⲓⲛ	ϩⲉⲣⲙⲏⲛⲉⲩⲉ	ϩⲉⲣⲙⲏⲛⲉⲩⲉ	C11100		0	0	0	0	0	4	_	_			verify; taking as equivalents?
926	ϫⲉⲙⲛⲟⲙϯ	V	ϫⲉⲙⲛⲟⲙϯ	ϫⲙⲛⲟⲙϯ	ϫⲙⲛⲟⲙϯ	C2485	strength	0	0	0	0	0	4	_	_			
928	ϣⲉⲛϩⲏⲧ	V	ϣⲉⲛϩⲏⲧ	ϣⲛϩⲏⲧ	ϣⲛϩⲏⲧ	C6881	to have pity	0	0	0	0	0	4	_	_			
929	ϯⲟⲩⲧⲁϩ	V	ϯⲟⲩⲧⲁϩ	ϯⲟⲩⲧⲁϩ	_	C5234	give fruit	0	0	0	0	0	4	_	_			unique Bo word?
930	ⲟⲛⲓ	VSTAT	ⲓⲛⲓ	ⲉⲓⲛⲉ	_	C929,C928	likeness, aspect	1	1	1	1	1	4	80b	(transitive) resemble, be like, c ⲛ-, ⲙⲙⲟ- (ομοιουν)			Sa stative?
931	ⲙⲉϩ	VSTAT	ⲙⲟϩ	ⲙⲟⲩϩ	ⲙⲉϩ	C2285	look; burning, inflammation	1	1	1	1	1	4	210b	(intransitive) burn, glow (καιειν, φλεγειν, αναπτειν, φαινειν) (qualitative) (πεπυρωμενος)			
932	ⲥⲓⲛⲓⲱⲟⲩ	VSTAT	ⲥⲓⲛⲓ	ⲥⲓⲛⲉ	_	C3574,C3575	pass by, through, beyond, across; ploughshare	1	1	1	1	1	4	343b	(intransitive) pass by, through (παραγειν, παραπορευεσθαι, ερχεσθαι, διερχεσθαι) (qualitative) B (transitive) pass through, across			Sa stative?
933	ϣⲏϣ	VSTAT	ϣⲱϣ	ϣⲱϣ	ϣⲏϣ	C6174,C6175	twist (rope); equality, sameness	1	1	1	1	1	4	607a	(intransitive) twist rope &c (κλωθειν)			
934	ⲧϩⲉⲙⲕⲏⲟⲩⲧ	VSTAT	ⲧϩⲉⲙⲕⲟ	ⲑⲙⲕⲟ	ⲑⲙⲕⲏⲩ	C4803,C4804	afflict	1	1	1	1	1	4	459b	(transitive) ill use, afflict, humiliate (caus of ⲙⲟⲩⲕϩ) (κακουν, κακοποιειν, καταπονειν, καταδυναστευειν, τιμωρειν, κολαζειν, βασανιζειν, ταπεινουν, πατασσειν, θλαν, οδυναν, εκθλιβειν, εκτριβειν, συντριβειν, κατατεινειν, εμπαιζειν, κολαβριζειν) (intransitive) (κακοποιειν) (qualitative) (κακως εχειν)			
935	ϣⲁⲧ	VSTAT	ϣⲱⲧ	ϣⲱⲱⲧ	ϣⲁⲁⲧ	C6089,C6091	cut	0	1	0	0	0.25	4	594b	(intransitive) leap, gush, vomit (πηδαν, εξαλλεσθαι, εμειν)			
937	ⲁⲕϣⲁⲛ	ACOND_PPERS	ⲁⲣⲉϣⲁⲛ_ⲛⲑⲟⲕ	ⲉⲣϣⲁⲛ_ⲛⲧⲟⲕ	ⲉⲕϣⲁⲛ	C716		0	0	0	0	0	3	_	_			
938	ⲁⲣⲏⲟⲩ	ADV	ⲁⲣⲏⲟⲩ	ⲁⲣⲏⲩ	ⲁⲣⲏⲩ	C197	perhaps, if	0	0	1	1	0.5	3	59a	mostly with poss pref & agreeing in gender & mostly number with subj of clause, fellow, companion, hence expressing reciprocity each other, together, mutually &c (πλησιον, ετερος, αλληλων)			
939	ⲥⲁϧⲟⲩⲛ	ADV	ⲥⲁϧⲟⲩⲛ	ⲥⲁϩⲟⲩⲛ	ⲥⲁϩⲟⲩⲛ	C6681	within	0	0	0	0	0	3	_	_			
940	ⲙⲡⲁⲣⲉ	ANEGAOR	ⲙⲡⲁⲣⲉ	ⲙⲉⲣⲉ	ⲙⲉⲣⲉ	C2005		0	0	0	0	0	3	_	_			
942	ⲣⲁ	FUT	ⲛⲁ	ⲛⲁ	ⲣⲁ	C2381		1	1	1	1	1	3	287a	state, condition with vb, until, even			
943	ⲕⲉⲗⲓ	N	ⲕⲉⲗⲓ	ⲕⲗⲗⲉ	ⲕⲗⲗⲉ	C1156,C1157	bolt	1	1	1	1	1	3	103b	bolt (κλειθρον) knee (γονυ) other joints			
944	ⲕⲟⲩⲣ	N	ⲕⲟⲩⲣ	ⲕⲟⲩⲣ	ⲕⲟⲩⲣ	C1287,C1290,C1286	blow (prob. deafening blow); deaf person; deaf	1	1	1	1	1	3	114b	deaf person (κωφος) adj, deaf			
945	ⲛⲟⲩⲛⲓ	N	ⲛⲟⲩⲛⲓ	ⲛⲟⲩⲛⲉ	ⲛⲟⲩⲛⲉ	C2502	root	1	1	1	1	1	3	227b	root (ριζα)			
946	ⲛⲉϫⲓ	N	ⲛⲉϫⲓ	ⲛⲏϭⲉ	ⲛⲏϭⲉ	C2722	belly, womb	1	1	1	1	1	3	252a	belly, womb (μητρα, γαστηρ)			
947	ⲣⲓⲣ	N	ⲣⲓⲣ	ⲣⲓⲣ	ⲣⲓⲣ	C3132	swine, pig	1	1	1	1	1	3	299a	swine, pig (υς, χοιρος)			
948	ⲥⲟⲛⲓ	N	ⲥⲟⲛⲓ	ⲥⲟⲟⲛⲉ	ⲥⲟⲟⲛⲉ	C3582		1	1	1	1	1	3	344b	robber (ληστης, κλεπτης, κακουργος)			
949	ⲥⲱⲛⲧ	N	ⲥⲱⲛⲧ	ⲥⲱⲛⲧ	ⲥⲱⲛⲧ	C3614,C3606,C3607	look	1	1	1	1	1	3	346a	custom (εθος, συνηθεια)			
950	ⲥⲁⲑⲉⲣⲓ	N	ⲥⲁⲑⲉⲣⲓ	ⲥⲁⲧⲉⲉⲣⲉ	ⲥⲁⲧⲉⲉⲣⲉ	C3835	stater (coin and weight)	1	1	1	1	1	3	366a	stater, coin & weight (στατηρ, δραχμη, διδραχμον, δεναριον)			
951	ⲥⲟⲩⲉⲛ	N	ⲥⲟⲩⲉⲛ	ⲥⲟⲩⲉⲛ	ⲥⲟⲩⲉⲛ	C3870	value, price	1	1	1	1	1	3	369b	value, price (τιμη)			
952	ⲥⲏϥⲓ	N	ⲥⲏϥⲓ	ⲥⲏϥⲉ	ⲥⲏϥⲉ	C3939,C3940	sword, knife	1	1	1	1	1	3	379a	(m once), sword, knife (ρομφαια, ξιφος, μαχαιρα)			
953	ⲥⲟϫ	N	ⲥⲟϫ	ⲥⲟϭ	ⲥⲟϭ	x		0	1	1	1	0.75	3	388a	fool (μωρος) as adj, foolish			verify; unique bo word? ⲥⲟϭ not in CDO?
954	ⲥⲟϫⲉⲛ	N	ⲥⲟϫⲉⲛ	ⲥⲟϭⲛ	ⲥⲟϭⲛ	x		1	1	1	1	1	3	388b	ointment (μυρον, ηδυσμα, αλειμμα)			verify; 'ointment' not in CDO?
955	ϣⲫⲏⲣⲓ	N	ϣⲫⲏⲣⲓ	ϣⲡⲏⲣⲉ	ϣⲡⲏⲣⲉ	C6006,C6007	wonder, amazement	1	1	1	1	1	3	581a	wonder, amazement (θαυμα, τερας, σημειον) do wonders c ⲉⲓⲣⲉ, ⲓⲣⲓ as adj, wonderful			
956	ϩⲃⲏⲟⲩⲓ	N	ϩⲱⲃ	ϩⲱⲃ	ϩⲱⲃ	C6426	thing, work, matter, event	1	1	1	1	1	3	653a	thing, work, matter, event (εργον, πραγμα, ποιημα)			
957	ϩⲁⲗⲁϯ	N	ϩⲁⲗⲏⲧ	ϩⲁⲗⲏⲧ	ϩⲁⲗⲁⲁⲧⲉ	C6576	flying creature, bird	1	1	1	1	1	3	671b	flying creature, bird (ορνεον, ορνις, πετεινος)			
958	ϩⲙⲟⲩ	N	ϩⲙⲟⲩ	ϩⲙⲟⲩ	ϩⲙⲟⲩ	C6627	salt	1	1	1	1	1	3	676b	salt (αλας)			
959	ϫⲁⲗ	N	ϫⲁⲗ	ϫⲁⲗ	_	C7148	branch	1	1	0	0	0.5	3	765b	branch (κλαδος, κλημα) hayfork			verify; unique Bo word?
960	ϫⲱⲓⲧ	N	ϫⲱⲓⲧ	ϫⲟⲉⲓⲧ	ϫⲟⲉⲓⲧ	C7400	olive tree	1	1	1	1	1	3	790b	olive tree, its fruit (ελαια)			
961	ϫⲁϫⲓ	N	ϫⲁϫⲓ	ϫⲁϫⲉ	ϫⲁϫⲉ	C7522,C7516,C7521,C7517,C7523	hostile; hard, rough; enemy; harshness	1	1	1	1	1	3	799b	enemy (εχθρος, εναντιος) as adj (εχθρος)			
962	ϫⲱⲃ	N	ϫⲱⲃ	ϭⲃⲃⲉ	ϭⲃⲃⲉ	C7566	become, be feeble, timid	0	0	1	1	0.5	3	805a	(intransitive) become, be feeble, timid (ασθενειν, δειλιαν) (qualitative) (λεπτος, ασθενης, δειλος)			
963	ϭⲁⲗⲟϫ	N	ϭⲁⲗⲟϫ	ϫⲁⲗⲁⲩ	ϫⲁⲗⲁⲩ	C7691	foot	1	1	1	1	1	3	814a	foot, knee (πους)			
964	ⲙⲉⲧϣⲫⲏⲣ	N	ⲙⲉⲧϣⲫⲏⲣ	ⲙⲛⲧϣⲃⲏⲣ	ⲙⲛⲧϣⲃⲏⲣ	C5765	friendship	0	0	0	0	0	3	_	_			
965	ⲑⲱϩⲉⲙ	N	ⲑⲱϩⲉⲙ	ⲧⲱϩⲙ	ⲧⲱϩⲙ	C4798	invite	0	0	0	0	0	3	_	_			
966	ⲥⲉⲛϯ	N	ⲥⲉⲛϯ	ⲥⲛⲧⲉ	ⲥⲛⲧⲉ	C3613	foundation	0	0	0	0	0	3	_	_			
967	ⲁⲧϣⲉⲙⲏⲣ	N	ⲁⲧϣⲉⲙⲏⲣ	ⲁⲧϣⲉⲙⲏⲣ	_	x		0	0	0	0	0	3	_	_			unique Bo word? cf. sa ⲁⲧⲑⲁⲃ
968	ⲣⲉϥϭⲓⲛϫⲟⲛⲥ	N	ⲣⲉϥϭⲓⲛϫⲟⲛⲥ	ⲣⲉϥϫⲓⲛϭⲟⲛⲥ	ⲣⲉϥϫⲓⲛϭⲟⲛⲥ	C7785		0	0	0	0	0	3	_	_			verify; pair with ϫⲓ ⲛϭⲟⲛⲥ?
969	ⲣⲉϥϩⲱⲗⲉⲙ	N	ⲣⲉϥϩⲱⲗⲉⲙ	ⲣⲉϥϩⲱⲗⲉⲙ	_	x		0	0	0	0	0	3	_	_			verify; pair with sa ⲣⲉϥϩⲱϥⲧ or ⲣⲉϥϫⲓⲟⲩⲉ?
970	ⲣⲉϥϣⲁⲙϣⲉⲓⲇⲱⲗⲟⲛ	N	ⲣⲉϥϣⲁⲙϣⲉⲓⲇⲱⲗⲟⲛ	ⲣⲉϥϣⲙϣⲉⲉⲓⲇⲱⲗⲟⲛ	ⲣⲉϥϣⲙϣⲉⲉⲓⲇⲱⲗⲟⲛ	C8877	idolator 	0	0	0	0	0	3	_	_			
971	ⲡⲉⲧϩⲱⲟⲩ	N	ⲡⲉⲧϩⲱⲟⲩ	ⲡⲉⲧϩⲟⲟⲩ	ⲡⲉⲧϩⲟⲟⲩ	C6972		0	0	0	0	0	3	_	_			verify; unique bo word?
972	ⲙⲉⲧⲁⲧⲥⲉⲃⲓ	N	ⲙⲉⲧⲁⲧⲥⲉⲃⲓ	ⲙⲉⲧⲁⲧⲥⲉⲃⲓ	_	x		0	0	0	0	0	3	_	_			verify; no cdo?
974	ϩⲉⲃⲥ	N	ϩⲉⲃⲥ	ϩⲱⲃⲥ	ϩⲱⲃⲥ	C6460	lid, covering	0	0	0	0	0	3	_	_			
975	ϣⲉⲃⲓⲱ	N	ϣⲉⲃⲓⲱ	ϣⲃⲓⲱ	ϣⲃⲓⲱ	C5756	change	0	0	0	0	0	3	_	_			
976	ⲉⲣⲏⲩ	N	ⲉⲣⲏⲩ	ⲉⲣⲏⲩ	ⲉⲣⲏⲩ	C714		0	0	0	0	0	3	_	_			
977	ⲙⲁϩⲃ	N	ⲙⲁϩⲃ	ⲙⲉϩⲃ	ⲙⲉϩⲃ	x		0	0	0	0	0	3	_	_			verify; pair with ⲙⲉϩⲥⲛⲁⲩ?
978	ⲧⲁⲗϭⲟ	N	ⲧⲁⲗϭⲟ	ⲧⲁⲗϭⲟ	ⲧⲁⲗϭⲟ	C4273	healing	0	0	0	0	0	3	_	_			
980	ⲑⲙⲏⲓ	N	ⲑⲙⲏⲓ	ⲑⲙⲏⲓ	ⲑⲙⲏⲓ	C1795,C1796		0	0	0	0	0	3	_	_			
981	ⲙⲉⲧⲁⲗⲟⲩ	N	ⲙⲉⲧⲁⲗⲟⲩ	ⲙⲉⲧⲁⲗⲟⲩ	_	C50,C48	time of youth	0	0	0	0	0	3	_	_			verify; okay to pair?
982	ⲓⲇⲓⲱⲧⲏⲥ	N	ⲓⲇⲓⲱⲧⲏⲥ	ϩⲓⲇⲓⲱⲧⲏⲥ	ϩⲓⲇⲓⲱⲧⲏⲥ	C11122	idiot, fool	0	0	0	0	0	3	_	_			
983	ϫⲫⲓⲟ	N	ϫⲫⲓⲟ	ϫⲡⲓⲟ	ϫⲡⲓⲟ	C7295,C7296	blame	0	0	0	0	0	3	_	_			
984	ⲙⲉⲧⲁⲧⲧⲁⲕⲟ	N	ⲙⲉⲧⲁⲧⲧⲁⲕⲟ	ⲙⲛⲧⲁⲧⲧⲁⲕⲟ	ⲙⲛⲧⲁⲧⲧⲁⲕⲟ	C4180	incorruption	0	0	0	0	0	3	_	_			
985	ⲣⲉⲙⲙⲫⲉ	N	ⲣⲉⲙⲙⲫⲉ	ⲣⲉⲙⲙⲫⲉ	_	x		0	0	0	0	0	3	_	_			verify; unique bo word?
986	ⲣⲉⲙⲛⲁⲍⲁⲣⲉⲑ	N	ⲣⲉⲙⲛⲁⲍⲁⲣⲉⲑ	ⲛⲁⲍⲁⲣⲏⲛⲟⲥ	ⲛⲁⲍⲁⲣⲏⲛⲟⲥ	C9844	Nazarene	0	0	0	0	0	3	_	_			verify, okay to pair?
987	ⲙⲃⲟⲛ	N	ⲙⲃⲟⲛ	ⲙⲃⲟⲛ	ⲙⲃⲟⲛ	C1833,C1831	wrath	0	0	0	0	0	3	_	_			
988	ⲑⲱⲙ	N	ⲑⲱⲙ	ⲧⲱⲙ	ⲧⲱⲙ	C4301,C4296	shut	0	0	0	0	0	3	_	_			
989	ⲥⲱϫⲡ	N	ⲥⲱϫⲡ	ϣⲱϫⲡ	ϣⲱϫⲡ	C6241,C6242	leave behind	0	0	0	0	0	3	_	_			
990	ϣⲓ	N	ϣⲓ	ϣⲓ	ϣⲓ	C5713,C5714,C5723		0	0	0	0	0	3	_	_			
991	ⲓⲱⲥⲏⲧⲟⲥ	NPROP	ⲓⲱⲥⲏⲧⲟⲥ	ⲓⲱⲥⲏⲧⲟⲥ	ⲓⲱⲥⲏⲧⲟⲥ	x		0	0	0	0	0	3	_	_			verify, no cdo?
992	ⲧⲟⲧ	N	ⲧⲱⲣⲓ	ⲧⲱⲣⲉ	ⲧⲱⲣⲉ	C4453		0	0	0	0	0	3	_	_			
993	ⲁⲧⲥⲁϫⲓ	N	ⲁⲧⲥⲁϫⲓ	ⲁⲧϣⲁϫⲉ	ⲁⲧϣⲁϫⲉ	C6220	unspeakable	0	0	0	0	0	3	_	_			
997	ⲁⲣⲓⲡⲣⲟⲥⲉⲩⲭⲉⲥⲑⲉ	N	ⲁⲣⲓⲡⲣⲟⲥⲉⲩⲭⲉⲥⲑⲉ	ⲁⲣⲓⲡⲣⲟⲥⲉⲩⲭⲉⲥⲑⲉ	ⲁⲣⲓⲡⲣⲟⲥⲉⲩⲭⲉⲥⲑⲉ	x		0	0	0	0	0	3	_	_			
998	ⲥⲟⲃϯ	N	ⲥⲟⲃϯ	ⲥⲟⲃⲧⲉ	ⲥⲟⲃⲧⲉ	C3367,C3366		0	0	0	0	0	3	_	_			
3518	ⲥⲉⲧⲡ	V	ⲥⲱⲧⲡ	ⲥⲱⲧⲡ	ⲥⲉⲧⲡ	C3828	choose	1	1	1	1	1	0	365a	(intransitive) choose (transitive) (εκλεγειν, αιρεισθαι) (qualitative) ― chosen, exquisite (εκλεκτος) ― choicer, better (κρεισσων)			
3519	ϩⲓⲛⲓⲙ	N	ϩⲓⲛⲓⲙ	ϩⲓⲛⲏⲃ	ϩⲓⲛⲏⲃ	C6711	sleep	0	0	0	0	0	0	691a	sleep			
3520	ⲛⲟⲩⲓ	V	ⲛⲟⲩⲓ	ⲛⲟⲩ	ⲛⲟⲩ	C2395	go, about to	0	0	0	0	0	0	691	go, about to			
3521	ⲑⲁⲙⲓⲟ	V	ⲑⲁⲙⲓⲟ	ⲧⲁⲙⲓⲟ	ⲧⲁⲙⲓⲟ	C4311	make, create	0	0	0	0	0	0	691	make, create			
3522	ⲫⲟϩ	V	ⲫⲟϩ	ⲡⲱϩ	ⲡⲱϩ	C2879	reach, reach maturity, attain, arrive	0	0	0	0	0	0	281ab	reach, reach maturity, attain, arrive			
3523	ⲫⲉϩ	V	ⲫⲟϩ	ⲡⲱϩ	ⲡⲉϩ	C2879	reach, reach maturity, attain, arrive	0	0	0	0	0	0	281ab	reach, reach maturity, attain, arrive			
3524	ⲫⲉϩ	VSTAT	ⲫⲟϩ	ⲡⲱϩ	ⲡⲏϩ	C2879	reach, reach maturity, attain, arrive	0	0	0	0	0	0	281ab	reach, reach maturity, attain, arrive			
3525	ⲧⲁⲥⲑⲟ	V	ⲧⲁⲥⲑⲟ	ⲥⲧⲟ	ⲥⲧⲟ	C4581	bring back, pay back, repeat	0	0	0	0	0	0	436a	bring back, pay back, repeat			
3526	ⲧⲁⲥⲑⲟ	V	ⲧⲁⲥⲑⲟ	ⲥⲧⲟ	ⲧⲥⲧⲟ	C4581	bring back, pay back, repeat	0	0	0	0	0	0	436a	bring back, pay back, repeat			
3527	ⲧⲉⲛ	V	ⲧⲱⲟⲩⲛ	ⲧⲱⲟⲩⲛ	ⲧⲟⲩⲛ	C4674	arise	0	0	0	0	0	0	445a	arise			
